cell_id,lat,lon,elevation_ft,slope_deg,aspect_deg,aspect_cardinal,elevation_band,avy_slope,north_facing,terrain_risk_score,composite_risk_score,geopoint,geoshape
MBR-004488,41.08463,-106.335648,8661.0,39.1,150.0,SE,below_treeline,True,False,2,2,"41.084630,-106.335648","{""type"": ""Polygon"", ""coordinates"": [[[-106.34009259261983, 41.08129629574687], [-106.33120370372139, 41.08129629574687], [-106.33120370372139, 41.087962962420704], [-106.34009259261983, 41.087962962420704], [-106.34009259261983, 41.08129629574687]]]}"
MBR-004489,41.08463,-106.326667,8484.0,39.2,126.0,SE,below_treeline,True,False,2,2,"41.084630,-106.326667","{""type"": ""Polygon"", ""coordinates"": [[[-106.33111111112868, 41.08129629574687], [-106.32222222223024, 41.08129629574687], [-106.32222222223024, 41.087962962420704], [-106.33111111112868, 41.087962962420704], [-106.33111111112868, 41.08129629574687]]]}"
MBR-004490,41.08463,-106.317685,8374.0,37.2,137.0,SE,below_treeline,True,False,2,2,"41.084630,-106.317685","{""type"": ""Polygon"", ""coordinates"": [[[-106.32212962963754, 41.08129629574687], [-106.3132407407391, 41.08129629574687], [-106.3132407407391, 41.087962962420704], [-106.32212962963754, 41.087962962420704], [-106.32212962963754, 41.08129629574687]]]}"
MBR-004491,41.08463,-106.308704,8310.0,47.9,210.0,SW,below_treeline,False,False,3,3,"41.084630,-106.308704","{""type"": ""Polygon"", ""coordinates"": [[[-106.3131481481464, 41.08129629574687], [-106.30425925924796, 41.08129629574687], [-106.30425925924796, 41.087962962420704], [-106.3131481481464, 41.087962962420704], [-106.3131481481464, 41.08129629574687]]]}"
MBR-004492,41.08463,-106.299722,8544.0,39.2,237.0,SW,below_treeline,True,False,2,2,"41.084630,-106.299722","{""type"": ""Polygon"", ""coordinates"": [[[-106.30416666665525, 41.08129629574687], [-106.29527777775681, 41.08129629574687], [-106.29527777775681, 41.087962962420704], [-106.30416666665525, 41.087962962420704], [-106.30416666665525, 41.08129629574687]]]}"
MBR-004493,41.08463,-106.290741,8714.0,27.2,189.0,S,below_treeline,False,False,2,2,"41.084630,-106.290741","{""type"": ""Polygon"", ""coordinates"": [[[-106.29518518516412, 41.08129629574687], [-106.28629629626568, 41.08129629574687], [-106.28629629626568, 41.087962962420704], [-106.29518518516412, 41.087962962420704], [-106.29518518516412, 41.08129629574687]]]}"
MBR-004494,41.08463,-106.281759,8598.0,41.6,147.0,SE,below_treeline,True,False,2,2,"41.084630,-106.281759","{""type"": ""Polygon"", ""coordinates"": [[[-106.28620370367297, 41.08129629574687], [-106.27731481477453, 41.08129629574687], [-106.27731481477453, 41.087962962420704], [-106.28620370367297, 41.087962962420704], [-106.28620370367297, 41.08129629574687]]]}"
MBR-004495,41.08463,-106.272778,8545.0,40.5,242.0,SW,below_treeline,True,False,2,2,"41.084630,-106.272778","{""type"": ""Polygon"", ""coordinates"": [[[-106.27722222218182, 41.08129629574687], [-106.26833333328338, 41.08129629574687], [-106.26833333328338, 41.087962962420704], [-106.27722222218182, 41.087962962420704], [-106.27722222218182, 41.08129629574687]]]}"
MBR-004496,41.08463,-106.263796,8783.0,34.6,244.0,SW,below_treeline,True,False,2,2,"41.084630,-106.263796","{""type"": ""Polygon"", ""coordinates"": [[[-106.26824074069067, 41.08129629574687], [-106.25935185179223, 41.08129629574687], [-106.25935185179223, 41.087962962420704], [-106.26824074069067, 41.087962962420704], [-106.26824074069067, 41.08129629574687]]]}"
MBR-004497,41.08463,-106.254815,8876.0,30.3,225.0,SW,below_treeline,True,False,2,2,"41.084630,-106.254815","{""type"": ""Polygon"", ""coordinates"": [[[-106.25925925919954, 41.08129629574687], [-106.2503703703011, 41.08129629574687], [-106.2503703703011, 41.087962962420704], [-106.25925925919954, 41.087962962420704], [-106.25925925919954, 41.08129629574687]]]}"
MBR-004498,41.08463,-106.245833,8937.0,18.0,237.0,SW,below_treeline,False,False,1,1,"41.084630,-106.245833","{""type"": ""Polygon"", ""coordinates"": [[[-106.25027777770839, 41.08129629574687], [-106.24138888880995, 41.08129629574687], [-106.24138888880995, 41.087962962420704], [-106.25027777770839, 41.087962962420704], [-106.25027777770839, 41.08129629574687]]]}"
MBR-004499,41.08463,-106.236852,8993.0,16.7,236.0,SW,below_treeline,False,False,1,1,"41.084630,-106.236852","{""type"": ""Polygon"", ""coordinates"": [[[-106.24129629621724, 41.08129629574687], [-106.2324074073188, 41.08129629574687], [-106.2324074073188, 41.087962962420704], [-106.24129629621724, 41.087962962420704], [-106.24129629621724, 41.08129629574687]]]}"
MBR-004500,41.08463,-106.22787,9092.0,14.2,181.0,S,below_treeline,False,False,1,1,"41.084630,-106.227870","{""type"": ""Polygon"", ""coordinates"": [[[-106.23231481472611, 41.08129629574687], [-106.22342592582767, 41.08129629574687], [-106.22342592582767, 41.087962962420704], [-106.23231481472611, 41.087962962420704], [-106.23231481472611, 41.08129629574687]]]}"
MBR-004501,41.08463,-106.218889,9109.0,14.6,191.0,S,below_treeline,False,False,1,1,"41.084630,-106.218889","{""type"": ""Polygon"", ""coordinates"": [[[-106.22333333323496, 41.08129629574687], [-106.21444444433652, 41.08129629574687], [-106.21444444433652, 41.087962962420704], [-106.22333333323496, 41.087962962420704], [-106.22333333323496, 41.08129629574687]]]}"
MBR-004502,41.08463,-106.209907,9142.0,16.0,211.0,SW,below_treeline,False,False,1,1,"41.084630,-106.209907","{""type"": ""Polygon"", ""coordinates"": [[[-106.21435185174381, 41.08129629574687], [-106.20546296284537, 41.08129629574687], [-106.20546296284537, 41.087962962420704], [-106.21435185174381, 41.087962962420704], [-106.21435185174381, 41.08129629574687]]]}"
MBR-004503,41.08463,-106.200926,9120.0,15.3,114.0,SE,below_treeline,False,False,1,1,"41.084630,-106.200926","{""type"": ""Polygon"", ""coordinates"": [[[-106.20537037025268, 41.08129629574687], [-106.19648148135424, 41.08129629574687], [-106.19648148135424, 41.087962962420704], [-106.20537037025268, 41.087962962420704], [-106.20537037025268, 41.08129629574687]]]}"
MBR-004504,41.08463,-106.191944,9116.0,11.4,228.0,SW,below_treeline,False,False,1,1,"41.084630,-106.191944","{""type"": ""Polygon"", ""coordinates"": [[[-106.19638888876153, 41.08129629574687], [-106.18749999986309, 41.08129629574687], [-106.18749999986309, 41.087962962420704], [-106.19638888876153, 41.087962962420704], [-106.19638888876153, 41.08129629574687]]]}"
MBR-004505,41.08463,-106.182963,9132.0,3.5,133.0,SE,below_treeline,False,False,1,1,"41.084630,-106.182963","{""type"": ""Polygon"", ""coordinates"": [[[-106.18740740727038, 41.08129629574687], [-106.17851851837194, 41.08129629574687], [-106.17851851837194, 41.087962962420704], [-106.18740740727038, 41.087962962420704], [-106.18740740727038, 41.08129629574687]]]}"
MBR-004506,41.08463,-106.173981,9102.0,4.1,108.0,E,below_treeline,False,False,1,1,"41.084630,-106.173981","{""type"": ""Polygon"", ""coordinates"": [[[-106.17842592577924, 41.08129629574687], [-106.1695370368808, 41.08129629574687], [-106.1695370368808, 41.087962962420704], [-106.17842592577924, 41.087962962420704], [-106.17842592577924, 41.08129629574687]]]}"
MBR-004507,41.08463,-106.165,9086.0,2.4,126.0,SE,below_treeline,False,False,1,1,"41.084630,-106.165000","{""type"": ""Polygon"", ""coordinates"": [[[-106.1694444442881, 41.08129629574687], [-106.16055555538966, 41.08129629574687], [-106.16055555538966, 41.087962962420704], [-106.1694444442881, 41.087962962420704], [-106.1694444442881, 41.08129629574687]]]}"
MBR-004508,41.08463,-106.156019,9076.0,2.7,101.0,E,below_treeline,False,False,1,1,"41.084630,-106.156019","{""type"": ""Polygon"", ""coordinates"": [[[-106.16046296279696, 41.08129629574687], [-106.15157407389852, 41.08129629574687], [-106.15157407389852, 41.087962962420704], [-106.16046296279696, 41.087962962420704], [-106.16046296279696, 41.08129629574687]]]}"
MBR-004509,41.08463,-106.147037,9073.0,5.7,206.0,SW,below_treeline,False,False,1,1,"41.084630,-106.147037","{""type"": ""Polygon"", ""coordinates"": [[[-106.15148148130581, 41.08129629574687], [-106.14259259240737, 41.08129629574687], [-106.14259259240737, 41.087962962420704], [-106.15148148130581, 41.087962962420704], [-106.15148148130581, 41.08129629574687]]]}"
MBR-004510,41.08463,-106.138056,9062.0,10.4,137.0,SE,below_treeline,False,False,1,1,"41.084630,-106.138056","{""type"": ""Polygon"", ""coordinates"": [[[-106.14249999981467, 41.08129629574687], [-106.13361111091623, 41.08129629574687], [-106.13361111091623, 41.087962962420704], [-106.14249999981467, 41.087962962420704], [-106.14249999981467, 41.08129629574687]]]}"
MBR-004511,41.08463,-106.129074,9007.0,45.3,172.0,S,below_treeline,False,False,3,3,"41.084630,-106.129074","{""type"": ""Polygon"", ""coordinates"": [[[-106.13351851832353, 41.08129629574687], [-106.12462962942509, 41.08129629574687], [-106.12462962942509, 41.087962962420704], [-106.13351851832353, 41.087962962420704], [-106.13351851832353, 41.08129629574687]]]}"
MBR-004512,41.08463,-106.120093,9017.0,22.6,79.0,E,below_treeline,False,False,1,1,"41.084630,-106.120093","{""type"": ""Polygon"", ""coordinates"": [[[-106.12453703683238, 41.08129629574687], [-106.11564814793394, 41.08129629574687], [-106.11564814793394, 41.087962962420704], [-106.12453703683238, 41.087962962420704], [-106.12453703683238, 41.08129629574687]]]}"
MBR-004513,41.08463,-106.111111,8976.0,23.1,193.0,S,below_treeline,False,False,1,1,"41.084630,-106.111111","{""type"": ""Polygon"", ""coordinates"": [[[-106.11555555534123, 41.08129629574687], [-106.10666666644279, 41.08129629574687], [-106.10666666644279, 41.087962962420704], [-106.11555555534123, 41.087962962420704], [-106.11555555534123, 41.08129629574687]]]}"
MBR-004514,41.08463,-106.10213,9009.0,13.4,183.0,S,below_treeline,False,False,1,1,"41.084630,-106.102130","{""type"": ""Polygon"", ""coordinates"": [[[-106.1065740738501, 41.08129629574687], [-106.09768518495166, 41.08129629574687], [-106.09768518495166, 41.087962962420704], [-106.1065740738501, 41.087962962420704], [-106.1065740738501, 41.08129629574687]]]}"
MBR-004515,41.08463,-106.093148,8972.0,18.2,123.0,SE,below_treeline,False,False,1,1,"41.084630,-106.093148","{""type"": ""Polygon"", ""coordinates"": [[[-106.09759259235895, 41.08129629574687], [-106.08870370346051, 41.08129629574687], [-106.08870370346051, 41.087962962420704], [-106.09759259235895, 41.087962962420704], [-106.09759259235895, 41.08129629574687]]]}"
MBR-004516,41.08463,-106.084167,8829.0,28.8,115.0,SE,below_treeline,False,False,2,2,"41.084630,-106.084167","{""type"": ""Polygon"", ""coordinates"": [[[-106.0886111108678, 41.08129629574687], [-106.07972222196936, 41.08129629574687], [-106.07972222196936, 41.087962962420704], [-106.0886111108678, 41.087962962420704], [-106.0886111108678, 41.08129629574687]]]}"
MBR-004517,41.08463,-106.075185,8794.0,27.1,162.0,S,below_treeline,False,False,2,2,"41.084630,-106.075185","{""type"": ""Polygon"", ""coordinates"": [[[-106.07962962937667, 41.08129629574687], [-106.07074074047823, 41.08129629574687], [-106.07074074047823, 41.087962962420704], [-106.07962962937667, 41.087962962420704], [-106.07962962937667, 41.08129629574687]]]}"
MBR-004518,41.08463,-106.066204,8740.0,27.4,109.0,E,below_treeline,False,False,2,2,"41.084630,-106.066204","{""type"": ""Polygon"", ""coordinates"": [[[-106.07064814788552, 41.08129629574687], [-106.06175925898708, 41.08129629574687], [-106.06175925898708, 41.087962962420704], [-106.07064814788552, 41.087962962420704], [-106.07064814788552, 41.08129629574687]]]}"
MBR-004519,41.08463,-106.057222,8601.0,46.1,130.0,SE,below_treeline,False,False,3,3,"41.084630,-106.057222","{""type"": ""Polygon"", ""coordinates"": [[[-106.06166666639437, 41.08129629574687], [-106.05277777749593, 41.08129629574687], [-106.05277777749593, 41.087962962420704], [-106.06166666639437, 41.087962962420704], [-106.06166666639437, 41.08129629574687]]]}"
MBR-004520,41.08463,-106.048241,8539.0,38.7,150.0,SE,below_treeline,True,False,2,2,"41.084630,-106.048241","{""type"": ""Polygon"", ""coordinates"": [[[-106.05268518490324, 41.08129629574687], [-106.0437962960048, 41.08129629574687], [-106.0437962960048, 41.087962962420704], [-106.05268518490324, 41.087962962420704], [-106.05268518490324, 41.08129629574687]]]}"
MBR-004521,41.08463,-106.039259,8452.0,29.7,136.0,SE,below_treeline,False,False,2,2,"41.084630,-106.039259","{""type"": ""Polygon"", ""coordinates"": [[[-106.04370370341209, 41.08129629574687], [-106.03481481451365, 41.08129629574687], [-106.03481481451365, 41.087962962420704], [-106.04370370341209, 41.087962962420704], [-106.04370370341209, 41.08129629574687]]]}"
MBR-004522,41.08463,-106.030278,8152.0,36.1,122.0,SE,below_treeline,True,False,2,2,"41.084630,-106.030278","{""type"": ""Polygon"", ""coordinates"": [[[-106.03472222192094, 41.08129629574687], [-106.0258333330225, 41.08129629574687], [-106.0258333330225, 41.087962962420704], [-106.03472222192094, 41.087962962420704], [-106.03472222192094, 41.08129629574687]]]}"
MBR-004523,41.08463,-106.021296,7821.0,44.6,127.0,SE,below_treeline,True,False,2,2,"41.084630,-106.021296","{""type"": ""Polygon"", ""coordinates"": [[[-106.0257407404298, 41.08129629574687], [-106.01685185153136, 41.08129629574687], [-106.01685185153136, 41.087962962420704], [-106.0257407404298, 41.087962962420704], [-106.0257407404298, 41.08129629574687]]]}"
MBR-004524,41.08463,-106.003333,7886.0,50.2,267.0,W,below_treeline,False,False,3,3,"41.084630,-106.003333","{""type"": ""Polygon"", ""coordinates"": [[[-106.00777777744752, 41.08129629574687], [-105.99888888854908, 41.08129629574687], [-105.99888888854908, 41.087962962420704], [-106.00777777744752, 41.087962962420704], [-106.00777777744752, 41.08129629574687]]]}"
MBR-004525,41.07787,-106.452407,7830.0,25.3,214.0,SW,below_treeline,False,False,2,2,"41.077870,-106.452407","{""type"": ""Polygon"", ""coordinates"": [[[-106.45685185200469, 41.074537036480336], [-106.44796296310625, 41.074537036480336], [-106.44796296310625, 41.08120370315417], [-106.45685185200469, 41.08120370315417], [-106.45685185200469, 41.074537036480336]]]}"
MBR-004526,41.07787,-106.443426,7894.0,29.8,209.0,SW,below_treeline,False,False,2,2,"41.077870,-106.443426","{""type"": ""Polygon"", ""coordinates"": [[[-106.44787037051356, 41.074537036480336], [-106.43898148161512, 41.074537036480336], [-106.43898148161512, 41.08120370315417], [-106.44787037051356, 41.08120370315417], [-106.44787037051356, 41.074537036480336]]]}"
MBR-004527,41.07787,-106.434444,8032.0,24.6,261.0,W,below_treeline,False,False,1,1,"41.077870,-106.434444","{""type"": ""Polygon"", ""coordinates"": [[[-106.43888888902241, 41.074537036480336], [-106.43000000012397, 41.074537036480336], [-106.43000000012397, 41.08120370315417], [-106.43888888902241, 41.08120370315417], [-106.43888888902241, 41.074537036480336]]]}"
MBR-004528,41.07787,-106.425463,8271.0,29.2,256.0,W,below_treeline,False,False,2,2,"41.077870,-106.425463","{""type"": ""Polygon"", ""coordinates"": [[[-106.42990740753126, 41.074537036480336], [-106.42101851863282, 41.074537036480336], [-106.42101851863282, 41.08120370315417], [-106.42990740753126, 41.08120370315417], [-106.42990740753126, 41.074537036480336]]]}"
MBR-004529,41.07787,-106.416481,8165.0,49.8,131.0,SE,below_treeline,False,False,3,3,"41.077870,-106.416481","{""type"": ""Polygon"", ""coordinates"": [[[-106.42092592604011, 41.074537036480336], [-106.41203703714167, 41.074537036480336], [-106.41203703714167, 41.08120370315417], [-106.42092592604011, 41.08120370315417], [-106.42092592604011, 41.074537036480336]]]}"
MBR-004530,41.07787,-106.4075,7923.0,57.1,243.0,SW,below_treeline,False,False,3,3,"41.077870,-106.407500","{""type"": ""Polygon"", ""coordinates"": [[[-106.41194444454898, 41.074537036480336], [-106.40305555565054, 41.074537036480336], [-106.40305555565054, 41.08120370315417], [-106.41194444454898, 41.08120370315417], [-106.41194444454898, 41.074537036480336]]]}"
MBR-004531,41.07787,-106.398519,8232.0,47.4,168.0,S,below_treeline,False,False,3,3,"41.077870,-106.398519","{""type"": ""Polygon"", ""coordinates"": [[[-106.40296296305783, 41.074537036480336], [-106.39407407415939, 41.074537036480336], [-106.39407407415939, 41.08120370315417], [-106.40296296305783, 41.08120370315417], [-106.40296296305783, 41.074537036480336]]]}"
MBR-004532,41.07787,-106.389537,8282.0,47.5,237.0,SW,below_treeline,False,False,3,3,"41.077870,-106.389537","{""type"": ""Polygon"", ""coordinates"": [[[-106.39398148156668, 41.074537036480336], [-106.38509259266824, 41.074537036480336], [-106.38509259266824, 41.08120370315417], [-106.39398148156668, 41.08120370315417], [-106.39398148156668, 41.074537036480336]]]}"
MBR-004533,41.07787,-106.380556,8705.0,37.7,216.0,SW,below_treeline,True,False,2,2,"41.077870,-106.380556","{""type"": ""Polygon"", ""coordinates"": [[[-106.38500000007555, 41.074537036480336], [-106.37611111117711, 41.074537036480336], [-106.37611111117711, 41.08120370315417], [-106.38500000007555, 41.08120370315417], [-106.38500000007555, 41.074537036480336]]]}"
MBR-004534,41.07787,-106.371574,8777.0,24.4,128.0,SE,below_treeline,False,False,1,1,"41.077870,-106.371574","{""type"": ""Polygon"", ""coordinates"": [[[-106.3760185185844, 41.074537036480336], [-106.36712962968596, 41.074537036480336], [-106.36712962968596, 41.08120370315417], [-106.3760185185844, 41.08120370315417], [-106.3760185185844, 41.074537036480336]]]}"
MBR-004535,41.07787,-106.362593,8706.0,34.8,186.0,S,below_treeline,True,False,2,2,"41.077870,-106.362593","{""type"": ""Polygon"", ""coordinates"": [[[-106.36703703709325, 41.074537036480336], [-106.35814814819481, 41.074537036480336], [-106.35814814819481, 41.08120370315417], [-106.36703703709325, 41.08120370315417], [-106.36703703709325, 41.074537036480336]]]}"
MBR-004536,41.07787,-106.353611,8734.0,25.1,202.0,S,below_treeline,False,False,2,2,"41.077870,-106.353611","{""type"": ""Polygon"", ""coordinates"": [[[-106.3580555556021, 41.074537036480336], [-106.34916666670367, 41.074537036480336], [-106.34916666670367, 41.08120370315417], [-106.3580555556021, 41.08120370315417], [-106.3580555556021, 41.074537036480336]]]}"
MBR-004537,41.07787,-106.34463,8766.0,13.3,199.0,S,below_treeline,False,False,1,1,"41.077870,-106.344630","{""type"": ""Polygon"", ""coordinates"": [[[-106.34907407411097, 41.074537036480336], [-106.34018518521253, 41.074537036480336], [-106.34018518521253, 41.08120370315417], [-106.34907407411097, 41.08120370315417], [-106.34907407411097, 41.074537036480336]]]}"
MBR-004538,41.07787,-106.335648,8754.0,17.6,138.0,SE,below_treeline,False,False,1,1,"41.077870,-106.335648","{""type"": ""Polygon"", ""coordinates"": [[[-106.34009259261983, 41.074537036480336], [-106.33120370372139, 41.074537036480336], [-106.33120370372139, 41.08120370315417], [-106.34009259261983, 41.08120370315417], [-106.34009259261983, 41.074537036480336]]]}"
MBR-004539,41.07787,-106.326667,8600.0,23.5,110.0,E,below_treeline,False,False,1,1,"41.077870,-106.326667","{""type"": ""Polygon"", ""coordinates"": [[[-106.33111111112868, 41.074537036480336], [-106.32222222223024, 41.074537036480336], [-106.32222222223024, 41.08120370315417], [-106.33111111112868, 41.08120370315417], [-106.33111111112868, 41.074537036480336]]]}"
MBR-004540,41.07787,-106.317685,8456.0,22.8,135.0,SE,below_treeline,False,False,1,1,"41.077870,-106.317685","{""type"": ""Polygon"", ""coordinates"": [[[-106.32212962963754, 41.074537036480336], [-106.3132407407391, 41.074537036480336], [-106.3132407407391, 41.08120370315417], [-106.32212962963754, 41.08120370315417], [-106.32212962963754, 41.074537036480336]]]}"
MBR-004541,41.07787,-106.308704,8296.0,41.4,174.0,S,below_treeline,True,False,2,2,"41.077870,-106.308704","{""type"": ""Polygon"", ""coordinates"": [[[-106.3131481481464, 41.074537036480336], [-106.30425925924796, 41.074537036480336], [-106.30425925924796, 41.08120370315417], [-106.3131481481464, 41.08120370315417], [-106.3131481481464, 41.074537036480336]]]}"
MBR-004542,41.07787,-106.299722,8390.0,35.7,205.0,SW,below_treeline,True,False,2,2,"41.077870,-106.299722","{""type"": ""Polygon"", ""coordinates"": [[[-106.30416666665525, 41.074537036480336], [-106.29527777775681, 41.074537036480336], [-106.29527777775681, 41.08120370315417], [-106.30416666665525, 41.08120370315417], [-106.30416666665525, 41.074537036480336]]]}"
MBR-004543,41.07787,-106.290741,8421.0,39.6,207.0,SW,below_treeline,True,False,2,2,"41.077870,-106.290741","{""type"": ""Polygon"", ""coordinates"": [[[-106.29518518516412, 41.074537036480336], [-106.28629629626568, 41.074537036480336], [-106.28629629626568, 41.08120370315417], [-106.29518518516412, 41.08120370315417], [-106.29518518516412, 41.074537036480336]]]}"
MBR-004544,41.07787,-106.281759,8466.0,36.1,215.0,SW,below_treeline,True,False,2,2,"41.077870,-106.281759","{""type"": ""Polygon"", ""coordinates"": [[[-106.28620370367297, 41.074537036480336], [-106.27731481477453, 41.074537036480336], [-106.27731481477453, 41.08120370315417], [-106.28620370367297, 41.08120370315417], [-106.28620370367297, 41.074537036480336]]]}"
MBR-004545,41.07787,-106.272778,8685.0,30.8,220.0,SW,below_treeline,True,False,2,2,"41.077870,-106.272778","{""type"": ""Polygon"", ""coordinates"": [[[-106.27722222218182, 41.074537036480336], [-106.26833333328338, 41.074537036480336], [-106.26833333328338, 41.08120370315417], [-106.27722222218182, 41.08120370315417], [-106.27722222218182, 41.074537036480336]]]}"
MBR-004546,41.07787,-106.263796,8767.0,23.2,188.0,S,below_treeline,False,False,1,1,"41.077870,-106.263796","{""type"": ""Polygon"", ""coordinates"": [[[-106.26824074069067, 41.074537036480336], [-106.25935185179223, 41.074537036480336], [-106.25935185179223, 41.08120370315417], [-106.26824074069067, 41.08120370315417], [-106.26824074069067, 41.074537036480336]]]}"
